-15.901	0.004457
-15.8613	0.00579753
-15.8215	0.00425966
-15.7818	0.00556071
-15.742	0.00396445
-15.7023	0.00515878
-15.6625	0.00349917
-15.6228	0.00477607
-15.583	0.00305986
-15.5432	0.00424817
-15.5035	0.00256239
-15.4637	0.00387622
-15.424	0.0022167
-15.3842	0.00352645
-15.3445	0.00182272
-15.3047	0.00320159
-15.265	0.00143832
-15.2252	0.00291893
-15.1855	0.00119528
-15.1457	0.00267013
-15.106	0.00101135
-15.0662	0.0024818
-15.0265	0.000816896
-14.9867	0.00232744
-14.947	0.000558475
-14.9072	0.00212461
-14.8675	0.000297623
-14.8277	0.00181666
-14.7879	-0.000169541
-14.7482	0.00128894
-14.7084	-0.000883589
-14.6687	0.000379652
-14.6289	-0.00219001
-14.5892	-0.00119357
-14.5494	-0.00425146
-14.5097	-0.00391695
-14.4699	-0.00768422
-14.4302	-0.00783311
-14.3904	-0.0121865
-14.3507	-0.0122499
-14.3109	-0.0158989
-14.2712	-0.0145273
-14.2314	-0.016574
-14.1917	-0.0134355
-14.1519	-0.0143241
-14.1122	-0.0105023
-14.0724	-0.0113909
-14.0327	-0.00754871
-13.9929	-0.00894033
-13.9531	-0.00552197
-13.9134	-0.00733944
-13.8736	-0.00408991
-13.8339	-0.00631979
-13.7941	-0.00318161
-13.7544	-0.00588887
-13.7146	-0.00269566
-13.6749	-0.00564347
-13.6351	-0.00257043
-13.5954	-0.00583282
-13.5556	-0.00259761
-13.5159	-0.00624138
-13.4761	-0.00291306
-13.4364	-0.00698419
-13.3966	-0.00354088
-13.3569	-0.00817382
-13.3171	-0.00452082
-13.2774	-0.00958396
-13.2376	-0.00529274
-13.1978	-0.00944282
-13.1581	-5.67E-005
-13.1183	0.00901256
-13.0786	0.0457479
-13.0388	0.0577419
-12.9991	0.0481847
-12.9593	0.0240647
-12.9196	0.0209669
-12.8798	0.00841174
-12.8401	0.0136804
-12.8003	0.00339974
-12.7606	0.0121814
-12.7208	0.00133514
-12.6811	0.0130632
-12.6413	5.41E-005
-12.6016	0.0157162
-12.5618	-0.000720594
-12.5221	0.0215623
-12.4823	-0.00132266
-12.4425	0.0356386
-12.4028	-0.00163023
-12.363	0.0927207
-12.3233	-0.0835953
-12.2835	-0.212595
-12.2438	0.0184041
-12.204	-0.048651
-12.1643	0.00611487
-12.1245	-0.0464459
-12.0848	-0.0131647
-12.045	0.102257
-12.0053	0.0103831
-11.9655	0.00309317
-11.9258	0.00627884
-11.886	-0.00160034
-11.8463	0.00493117
-11.8065	-0.00253063
-11.7668	0.00414968
-11.727	-0.00283234
-11.6873	0.00355108
-11.6475	-0.00283664
-11.6077	0.00315116
-11.568	-0.00272547
-11.5282	0.0028712
-11.4885	-0.00255706
-11.4487	0.00256884
-11.409	-0.00250006
-11.3692	0.00234508
-11.3295	-0.00245119
-11.2897	0.00214773
-11.25	-0.0023901
-11.2102	0.00200548
-11.1705	-0.00225883
-11.1307	0.00185171
-11.091	-0.00222857
-11.0512	0.00170194
-11.0115	-0.00217174
-10.9717	0.001642
-10.932	-0.00210556
-10.8922	0.00148621
-10.8524	-0.00200735
-10.8127	0.00149156
-10.7729	-0.00199166
-10.7332	0.00134423
-10.6934	-0.00196719
-10.6537	0.00133375
-10.6139	-0.00195907
-10.5742	0.00116716
-10.5344	-0.00189469
-10.4947	0.00111351
-10.4549	-0.00191336
-10.4152	0.00116416
-10.3754	-0.00184205
-10.3357	0.00114552
-10.2959	-0.00177506
-10.2562	0.00110056
-10.2164	-0.00167071
-10.1767	0.00113331
-10.1369	-0.00163841
-10.0971	0.00112738
-10.0574	-0.00154477
-10.0176	0.00113714
-9.97789	-0.00148352
-9.93814	0.0011928
-9.89839	-0.00137003
-9.85863	0.00124033
-9.81888	-0.00129397
-9.77913	0.00136598
-9.73938	-0.00122816
-9.69962	0.001345
-9.65987	-0.00106587
-9.62012	0.00147675
-9.58037	-0.00100671
-9.54061	0.00153924
-9.50086	-0.00087168
-9.46111	0.00169633
-9.42136	-0.000688469
-9.3816	0.00178913
-9.34185	-0.000550041
-9.3021	0.00192062
-9.26234	-0.000476541
-9.22259	0.00191665
-9.18284	-0.000342494
-9.14309	0.00212835
-9.10333	-0.000191803
-9.06358	0.00222413
-9.02383	-8.53E-005
-8.98408	0.00229312
-8.94432	3.19E-005
-8.90457	0.00241452
-8.86482	0.000157488
-8.82507	0.00252838
-8.78531	0.000352098
-8.74556	0.00272808
-8.70581	0.000476873
-8.66606	0.0029103
-8.6263	0.000609963
-8.58655	0.00309376
-8.5468	0.000854952
-8.50705	0.00322836
-8.46729	0.00101483
-8.42754	0.00344399
-8.38779	0.00121124
-8.34804	0.00361812
-8.30828	0.00138235
-8.26853	0.00378115
-8.22878	0.00154078
-8.18903	0.00390379
-8.14927	0.00168401
-8.10952	0.00399301
-8.06977	0.00155184
-8.03002	0.00394302
-7.99026	0.00139894
-7.95051	0.00352474
-7.91076	0.000837015
-7.87101	0.00288198
-7.83125	7.48E-005
-7.7915	0.00204779
-7.75175	-0.000886941
-7.712	0.00116079
-7.67224	-0.00177557
-7.63249	0.000345052
-7.59274	-0.00252211
-7.55299	-0.000314574
-7.51323	-0.00319841
-7.47348	-0.000878991
-7.43373	-0.00371028
-7.39397	-0.0012383
-7.35422	-0.00408869
-7.31447	-0.00162048
-7.27472	-0.00446691
-7.23496	-0.00193222
-7.19521	-0.00486878
-7.15546	-0.00236148
-7.11571	-0.0053725
-7.07595	-0.00277214
-7.0362	-0.00593118
-6.99645	-0.0033905
-6.9567	-0.00681351
-6.91694	-0.00444313
-6.87719	-0.00817341
-6.83744	-0.00603968
-6.79769	-0.0104016
-6.75793	-0.00889441
-6.71818	-0.014615
-6.67843	-0.0147454
-6.63868	-0.0235932
-6.59892	-0.0272534
-6.55917	-0.0373119
-6.51942	-0.022501
-6.47967	-0.00172004
-6.43991	0.0138703
-6.40016	0.0117302
-6.36041	0.0160815
-6.32066	0.0106004
-6.2809	0.0157172
-6.24115	0.00976396
-6.2014	0.0174196
-6.16165	0.0108693
-6.12189	0.0259942
-6.08214	0.0223223
-6.04239	0.184156
-6.00264	-0.0678897
-5.96288	-0.031976
-5.92313	-0.0113501
-5.88338	-0.0114172
-5.84363	-0.00520298
-5.80387	-0.00585003
-5.76412	-0.00311758
-5.72437	-0.00350435
-5.68462	-0.00214538
-5.64486	-0.0021375
-5.60511	-0.00168032
-5.56536	-0.0014059
-5.5256	-0.00139003
-5.48585	-0.000890686
-5.4461	-0.00123092
-5.40635	-0.000573257
-5.36659	-0.00115806
-5.32684	-0.000330901
-5.28709	-0.00114655
-5.24734	-0.000132369
-5.20758	-0.00115726
-5.16783	4.70E-005
-5.12808	-0.00109552
-5.08833	0.00017046
-5.04857	-0.00113987
-5.00882	0.000262882
-4.96907	-0.00117102
-4.92932	0.000307584
-4.88956	-0.00123607
-4.84981	0.000298655
-4.81006	-0.00125366
-4.77031	0.000398682
-4.73055	-0.00127586
-4.6908	0.000386053
-4.65105	-0.00130931
-4.6113	0.000483742
-4.57154	-0.00136406
-4.53179	0.000492714
-4.49204	-0.00139092
-4.45229	0.000469719
-4.41253	-0.00142444
-4.37278	0.000515788
-4.33303	-0.00147666
-4.29328	0.000489549
-4.25352	-0.00158816
-4.21377	0.000530987
-4.17402	-0.00164105
-4.13427	0.000467435
-4.09451	-0.00164601
-4.05476	0.000519393
-4.01501	-0.00172116
-3.97526	0.000581552
-3.9355	-0.00170576
-3.89575	0.000612284
-3.856	-0.0017326
-3.81625	0.000615933
-3.77649	-0.00179121
-3.73674	0.000646628
-3.69699	-0.00186113
-3.65723	0.000702493
-3.61748	-0.00190387
-3.57773	0.000693214
-3.53798	-0.00194439
-3.49822	0.000704261
-3.45847	-0.00190475
-3.41872	0.000784691
-3.37897	-0.00197911
-3.33921	0.00081983
-3.29946	-0.00200495
-3.25971	0.000816622
-3.21996	-0.00205549
-3.1802	0.000976363
-3.14045	-0.00202907
-3.1007	0.00106808
-3.06095	-0.00202622
-3.02119	0.00112997
-2.98144	-0.00208799
-2.94169	0.0012104
-2.90194	-0.00204926
-2.86218	0.00128953
-2.82243	-0.00204578
-2.78268	0.00141347
-2.74293	-0.00202333
-2.70317	0.00157613
-2.66342	-0.00199256
-2.62367	0.0016614
-2.58392	-0.00197114
-2.54416	0.0018197
-2.50441	-0.00200532
-2.46466	0.0020417
-2.42491	-0.00186613
-2.38515	0.00222733
-2.3454	-0.00182311
-2.30565	0.00249602
-2.2659	-0.0016826
-2.22614	0.00271558
-2.18639	-0.00159943
-2.14664	0.00299837
-2.10689	-0.00146416
-2.06713	0.00325098
-2.02738	-0.0013525
-1.98763	0.00360799
-1.94788	-0.00124352
-1.90812	0.00396672
-1.86837	-0.00108923
-1.82862	0.00437396
-1.78886	-0.000907419
-1.74911	0.00475432
-1.70936	-0.000667936
-1.66961	0.00521352
-1.62985	-0.000514538
-1.5901	0.0057248
-1.55035	-0.000290819
-1.5106	0.00627676
-1.47084	-0.000254478
-1.43109	0.00667409
-1.39134	-6.96E-005
-1.35159	0.00717317
-1.31183	-6.01E-005
-1.27208	0.00765995
-1.23233	-2.90E-005
-1.19258	0.00811579
-1.15282	-0.000203103
-1.11307	0.00846888
-1.07332	-0.00052268
-1.03357	0.00882573
-0.993814	-0.00100036
-0.954061	0.00905977
-0.914309	-0.00156226
-0.874556	0.00928202
-0.834804	-0.00239145
-0.795051	0.00951006
-0.755299	-0.00339052
-0.715546	0.0098264
-0.675793	-0.00451271
-0.636041	0.0102322
